,happiness_score,economy_GDP_per_capita,family,health_life_expectancy,freedom,trust_government_corruption,generosity,Component 1,Component 2,Component 3,Segment K-means PCA,Segment
62,0.2897538627709795,0.35719341914253233,0.2593250035324908,0.3956330991284823,-0.15746180510446964,-0.18607434904749576,-0.16257654261278542,-0.4653415522011015,-0.4894405064767347,-0.15578079641636375,2,medium
63,0.25567223897631314,0.37141794285006047,0.6161315123940175,0.2522916750079688,-0.48073573339857706,-0.9093982573987556,-1.7303182687749783,-0.13457293632175052,-2.107428149637873,0.2464501469772399,2,medium
64,0.24939404511940033,-0.3806204462494109,0.35767065123230757,0.32761439787384367,0.411070054356845,-0.973088289737991,0.09169633350823767,-0.11727595852516602,-0.36380885035526694,-0.7742727446810796,2,medium
65,0.23683765740557627,0.5332420073870792,0.11198865355258006,1.30763979758604,0.3193818185307953,0.10774779731070508,0.5195851700199015,-1.1543906349611748,0.09249241711465656,-0.3670428210602616,2,medium
66,0.23145634838536552,0.5334028662981497,-0.4249664414504317,1.30763979758604,-0.2219999555516394,-0.6260407622464349,0.9067556924678922,-0.5672149906413576,-0.06276243863337533,-0.8515717943461106,2,medium
67,0.156118022102418,-0.08438727159069052,0.1351788001089569,0.03815104140581212,-1.0055941858303812,0.38767721706799607,-1.069901868546508,0.19107024440117926,-0.919485025822587,0.5585748879255845,2,medium
68,0.14176786471518985,-0.4010725077998152,-0.6714376325993551,0.09484020913847611,-1.2537679972888762,-0.752789339352137,0.7050700857865494,0.9436998238101955,-0.09400605630839397,-0.8872225812412298,1,low
69,0.10499558641041735,-0.040311929957347226,0.5873259507683614,-0.28886992618817914,0.22756398802513303,1.6020278195020579,-0.27658782199107046,-0.6454284558546011,0.6175499414716623,0.8015426679578642,2,medium
70,0.041316763004592645,0.07261102561421029,-0.14562230694999523,0.4192881691194184,0.7754902934280141,-0.5019985604525982,1.5223819472263218,-0.39440464900626715,0.9988998583219593,-1.0309515874932569,2,medium
71,0.03862610849448726,0.9422372787062869,0.07586787553937567,1.6799788992679294,1.0050024710222674,2.168562384785908,1.6726065357080442,-2.266778456246588,2.003280288047871,0.1631127778651688,0,high
72,-0.0017337091570918644,0.4038195235085661,0.5910594429495583,0.6853454563332608,0.05118562907212415,0.1892999067082529,-0.995569286702611,-0.7375833176751624,-0.956613040867564,0.4257994426300638,2,medium
73,-0.028640254258144884,-0.3395095045486546,0.16358976500001515,0.12227179030340359,0.16283144555854387,-1.1804868511372857,2.717161243507422,0.1821948853419346,1.362922400395903,-2.4446326034271846,2,medium
74,-0.06361876288951325,-0.7901672338351462,-0.3670517822494286,0.5739176266391152,0.9943757072940178,-0.2385780300976869,-0.2868973525731494,-0.00013648495170921282,0.14834531379862653,0.2081316071593437,2,medium
75,-0.08873153831716295,0.19525445538332015,-0.2636674377847444,0.5115014419612774,-1.3790860524744453,0.23999933755053363,-0.6860234651079208,0.2829413343592988,-0.9179335065508193,0.3387327869128661,2,medium
76,-0.12998824080544413,-1.1529730178326547,0.3580652479669055,0.17601444931789842,-0.040243417394700075,-0.7987075071434555,0.8540817883174385,0.5546830324018011,0.30368976923173774,-1.3757403937318167,2,medium
77,-0.14613216786607564,-0.7391749590257677,-0.3911525366548773,-1.8608530773928489,-0.6326854952445748,-0.81693043424335,0.6117645022831961,1.8096544149045675,0.46297193359365213,-0.6030159995198497,1,low
78,-0.15958544041660175,-0.4724479046262821,0.21479627971285167,-0.14274799384066109,0.5901699015817223,0.21284537192148298,2.410734271500589,-0.11845780861590736,2.0690652867162633,-1.444801141139071,1,low
79,-0.19635771872137422,0.11002221236034318,-0.2891341039638019,0.13272982124676458,-0.4579918671265321,0.2687771283667037,-1.071894466894305,0.240962028203516,-0.7481831637122143,0.858896038857787,2,medium
80,-0.21250164578200573,-0.8745722024583316,-1.8791161156341114,-0.389300223342679,-2.073259953820361,-0.23650314235859005,1.1695187702447454,2.1380657279977724,0.7065790957937493,-0.5222803121019859,1,low
81,-0.21429541545540903,-0.17012507119131767,0.06293724408254812,0.3648815081402655,-0.22271272628950975,0.10892055994584673,-0.7899851180364481,0.0813119515551402,-0.6265414147837363,0.3927803675732657,2,medium
82,-0.21429541545540903,-0.00375099745544484,-0.3873583372837425,0.48448486202426105,-1.674237935292577,0.1091911974770333,-0.34927434433026594,0.6174727056422743,-0.7700591168755604,0.023856254443141142,2,medium
83,-0.260933426963901,-0.19737916669556418,-0.26236223320107416,0.8636714839666846,0.49239071581387184,-0.9296058597273514,-1.0384534685356286,0.06918788507845441,-1.1012169100203804,0.24531757936993168,2,medium
84,-0.27079916016762046,-1.1619351571637306,-0.3553352945913637,-1.2832958685088924,0.30642235056951617,-0.05571727152597284,-0.050297957449975866,1.276893927286608,0.659003146096021,0.22562345493028807,1,low
85,-0.27528358435112915,0.15497078808235526,-0.44712456577785953,0.6657988984986454,-0.5851242478266804,-1.121938931890595,-0.5565045725011305,0.48858291692225253,-1.2163605792494097,-0.20518455520225354,2,medium
86,-0.27618046918783046,-0.12749745975761004,-0.07146847444053442,0.5805576462856938,-1.5545572486701644,-0.9444007114322164,-0.081486453328534,0.7755286034692354,-1.1380932714204521,-0.8466841693342068,2,medium
87,-0.2950150507585673,0.42259405641494846,0.32224800590339253,1.1069037036454137,0.4776169223380133,-1.083237764930918,-0.5590169791135697,-0.503387283628512,-1.1711911160269224,-0.33195419682774363,2,medium
88,-0.29860259010537477,0.31507136428647514,0.18951173510360883,0.4809988517098071,-0.9348354907617974,-0.6092612353128686,-0.16855433765617572,0.22480081275856367,-0.9522621284149597,-0.5038947382101603,2,medium
89,-0.32102471102291824,-0.6220466919219358,0.005993899920555792,-0.11340740702734223,1.1953122580336504,-0.07276743599072569,0.41752948072839724,0.06287299299057666,0.8231422527059704,-0.1308960045627256,2,medium
90,-0.3353748684101464,-1.809759951733895,-0.2478835684008232,-0.7044106556956201,0.16095232270415832,2.4215182639349395,2.611726800495741,0.5225793199029324,3.6854176667112992,-0.4773751383711039,1,low
91,-0.3748378012250243,-0.5543250903612149,-1.1905751673555176,0.0044529416994261405,-0.15597146628892247,-0.40953073729719275,-1.1262144305494604,1.1191652769979814,-0.6372667036883833,0.9368190772462334,1,low
92,-0.3802191102452351,-0.13213938833421843,-0.09368730595790041,0.5269809877623636,-0.6895127622547838,-0.6999248082603637,0.18950692197182736,0.47500933521582184,-0.512028543500207,-0.6790681263443326,2,medium
93,-0.41250696436649803,-2.0519445322728953,-0.021020799601925134,-2.14620792170456,-0.6519303051670742,0.22709894856397475,0.1817097980021877,2.2488323677750235,0.9367357754920895,-0.17693310239327106,1,low
94,-0.4232695824069196,-0.22369108857782602,-0.6946277791557316,0.8498519430772433,-0.5420340168554274,-0.6019540219708316,-0.5111079840556734,0.5817627475981808,-0.8094445873490245,0.06333699154774965,2,medium
